0.000000 	 0.000000
0.030906 	 -0.039304
0.061911 	 -0.078530
0.093023 	 -0.117671
0.124253 	 -0.156719
0.155610 	 -0.195664
0.187108 	 -0.234496
0.218761 	 -0.273201
0.250585 	 -0.311765
0.282601 	 -0.350170
0.314832 	 -0.388396
0.347305 	 -0.426415
0.380055 	 -0.464198
0.413121 	 -0.501703
0.446554 	 -0.538881
0.480418 	 -0.575668
0.514793 	 -0.611976
0.549786 	 -0.647691
0.585537 	 -0.682646
0.622239 	 -0.716600
0.660167 	 -0.749181
