0.000000 	 0.000000
0.049924 	 -0.002764
0.099850 	 -0.005475
0.149779 	 -0.008130
0.199712 	 -0.010724
0.249648 	 -0.013251
0.299588 	 -0.015705
0.349532 	 -0.018079
0.399479 	 -0.020365
0.449431 	 -0.022554
0.499388 	 -0.024634
0.549350 	 -0.026593
0.599316 	 -0.028416
0.649289 	 -0.030083
0.699266 	 -0.031573
0.749250 	 -0.032857
0.799239 	 -0.033901
0.849233 	 -0.034660
0.899232 	 -0.035076
0.949232 	 -0.035071
0.999229 	 -0.034538
