0.000000 	 0.000000
0.047647 	 0.015159
0.095323 	 0.030226
0.143030 	 0.045193
0.190771 	 0.060053
0.238548 	 0.074794
0.286365 	 0.089407
0.334225 	 0.103877
0.382133 	 0.118192
0.430091 	 0.132333
0.478107 	 0.146279
0.526185 	 0.160009
0.574333 	 0.173492
0.622558 	 0.186694
0.670871 	 0.199573
0.719282 	 0.212077
0.767806 	 0.224139
0.816457 	 0.235673
0.865256 	 0.246566
0.914226 	 0.256665
0.963392 	 0.265755
