0.000000 	 0.000000
0.049734 	 -0.005154
0.099463 	 -0.010348
0.149188 	 -0.015586
0.198908 	 -0.020871
0.248622 	 -0.026207
0.298331 	 -0.031599
0.348033 	 -0.037052
0.397727 	 -0.042572
0.447413 	 -0.048168
0.497089 	 -0.053846
0.546755 	 -0.059616
0.596409 	 -0.065491
0.646048 	 -0.071485
0.695671 	 -0.077614
0.745275 	 -0.083899
0.794855 	 -0.090366
0.844406 	 -0.097050
0.893922 	 -0.103992
0.943392 	 -0.111253
0.992802 	 -0.118911
